ticker,type,strike,expiration,bid,ask,mid,iv,ivr,delta,volume,open_interest
META,CALL,430.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,435.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,440.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,445.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,450.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,455.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,460.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,465.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,470.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,475.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,480.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,485.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,490.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,495.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,500.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,505.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,510.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,515.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,520.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,525.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,530.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,535.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,540.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,545.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,550.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,555.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,560.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,565.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,570.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,575.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,580.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,585.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,590.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,595.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,597.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,600.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,602.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,605.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,607.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,610.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,612.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,615.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,617.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,620.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,622.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,625.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,627.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,630.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,632.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,635.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,637.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,640.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,642.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,645.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,647.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,650.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,652.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,655.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,657.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,660.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,662.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,665.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,667.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,670.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,672.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,675.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,677.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,680.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,682.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,685.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,687.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,690.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,692.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,695.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,697.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,700.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,702.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,705.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,707.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,710.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,712.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,715.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,717.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,720.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,722.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,725.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,727.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,730.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,735.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,740.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,745.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,750.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,755.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,760.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,765.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,770.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,775.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,780.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,785.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,790.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,795.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,800.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,805.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,810.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,815.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,820.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,825.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,830.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,835.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,840.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,845.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,850.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,855.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,860.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,865.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,870.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,875.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,880.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,885.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,890.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,895.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,900.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,910.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,920.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,930.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,940.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,950.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,960.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,970.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,980.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,990.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1000.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1010.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1020.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1030.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1040.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1050.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1060.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1070.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,1080.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,100.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,110.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,120.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,130.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,140.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,150.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,160.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,170.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,180.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,190.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,200.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,210.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,220.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,230.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,240.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,250.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,260.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,270.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,280.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,290.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,300.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,310.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,320.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,330.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,340.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,PUT,350.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
